,DAT_ODDAJA,DAT_PREJEM_ZAV,DB_CLUSTER_LOCATION_ODDAJA,DB_CLUSTER_LOCATION_PREJEMA,IZVOR ODPADKA,NAZIV_ODPADKA_MERGED,NEVAREN,DB_CLUSTER_LOCATION_ODDAJA_X,DB_CLUSTER_LOCATION_ODDAJA_Y,DB_CLUSTER_LOCATION_PREJEMA_X,DB_CLUSTER_LOCATION_PREJEMA_Y,KOLIČINA ODPADKA v kg
126,01.03.18,01.03.18,0,8,NASTAJANJE KOMUNALNIH ODPADKOV,Metalni odpadki,*,46.1612776,14.6858708,46.579626,15.8500327,30.0
127,01.03.18,01.03.18,0,10,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.2396573,15.3208602,104.1
128,01.03.18,01.03.18,0,23,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,45.9034609,15.03345122,300.0
129,01.03.18,01.03.18,0,30,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.6682875,16.174186826536644,86.0
130,01.03.18,01.03.18,68,29,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.2415189,15.299008100505766,46.2427672,15.297059450195707,661.0
131,01.03.18,01.03.18,77,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.39692955,15.554414613198007,46.4047003,15.7987986,11760.0
132,01.03.18,01.03.18,208,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.07679185,14.499763250915803,46.4047003,15.7987986,130.0
133,01.03.18,01.03.18,208,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.07679185,14.499763250915803,46.4047003,15.7987986,121.0
134,01.03.18,01.03.18,213,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.0511472,14.519736745803645,46.1612776,14.6858708,400.5
135,01.03.18,01.03.18,213,3,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.0511472,14.519736745803645,46.0324193,14.500203,50.0
136,01.03.19,01.03.19,0,0,NASTAJANJE KOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,7232.0
137,01.03.19,01.03.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,22469.0
138,01.03.19,01.03.19,0,0,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.1612776,14.6858708,5200.0
139,01.03.19,01.03.19,0,0,ZBIRANJE POSEBNO (po posebnih predpisih),Baterije,*,46.1612776,14.6858708,46.1612776,14.6858708,3930.0
140,01.03.19,01.03.19,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.1612776,14.6858708,46.2326087,14.329421535048724,232.0
141,01.03.19,01.03.19,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.2326087,14.329421535048724,257.0
142,01.03.19,01.03.19,0,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.2326087,14.329421535048724,3292.0
143,01.03.19,01.03.19,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Nevarne snovi,*,46.1612776,14.6858708,46.4047003,15.7987986,166.0
144,01.03.19,01.03.19,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.1612776,14.6858708,46.4047003,15.7987986,2183.0
145,01.03.19,01.03.19,0,6,NASTAJANJE NEKOMUNALNIH ODPADKOV,Plastika,*,46.1612776,14.6858708,46.4047003,15.7987986,940.0
146,01.03.19,01.03.19,0,8,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.579626,15.8500327,440.0
147,01.03.19,01.03.19,0,10,NASTAJANJE NEKOMUNALNIH ODPADKOV,Medicinski odpadki,*,46.1612776,14.6858708,46.2396573,15.3208602,756.2000000000002
148,01.03.19,01.03.19,0,77,ZBIRANJE SPLOŠNO,Olje,*,46.1612776,14.6858708,46.39692955,15.554414613198007,20000.0
149,01.03.19,01.03.19,26,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Metalni odpadki,*,46.44000995,14.035187237224324,46.2326087,14.329421535048724,2660.0
150,01.03.19,01.03.19,44,4,NASTAJANJE NEKOMUNALNIH ODPADKOV,Olje,*,46.42555805,14.093368723043362,46.2326087,14.329421535048724,940.0
